Scope,Group,horizon,MAE,RMSE,R2,Bias,Count
Global,All,1,1.1993480175908777,2.2117118034465246,0.9134871365590458,-0.011205191037688784,375906.0
Global,All,3,2.1327457997370205,3.4825822051960396,0.7850236667289349,-0.08773432963979558,374872.0
Global,All,6,2.8447430160859697,4.442344282531229,0.6501245561041559,-0.14498326544228124,373321.0
Global,All,12,3.541872291734131,5.391340100137375,0.48513112412862536,-0.23667169070426666,370219.0
Global,All,24,4.142366201479406,6.180554296703112,0.32275244923091373,-0.15008639935557827,364015.0
Country,AT,1,0.8825469595835029,1.587636199678004,0.9551196444544899,0.011306125552012049,159831.0
Country,BE,1,1.2391927800144564,2.555357101978193,0.9024860412132351,-0.016093067407067032,82411.0
Country,ES,1,2.3440844409344033,3.4205432936897426,0.7759925839941819,-0.07713334400971461,50638.0
Country,FI,1,0.693713015678198,1.4101389571279492,0.8830002256123756,-0.00779912903569887,44255.0
Country,FR,1,1.5026854912351841,2.3676266509258306,0.9075134315285475,-0.011397523607709232,38771.0
Country,AT,3,1.8031381957113326,2.936841429258661,0.8464281122945804,-0.05359498401534512,159755.0
Country,BE,3,2.454649742533123,4.095108833912237,0.7472304057309287,-0.13714984789299942,82099.0
Country,ES,3,3.1669022806626295,4.599188253440137,0.5948987117754909,-0.182939956363791,50348.0
Country,FI,3,1.2889183300368883,2.183358026261566,0.7192068963319314,-0.055746365325305455,44113.0
Country,FR,3,2.4280105156315637,3.6604695908848104,0.7794554971087421,-0.03624273803955905,38557.0
Country,AT,6,2.5834882246569886,3.9659578905286805,0.7199473765643292,-0.08995906977854494,159641.0
Country,BE,6,3.3632118517727103,5.323250882472043,0.5715675585208572,-0.264129102246866,81631.0
Country,ES,6,3.639364504105766,5.247856629038432,0.4732742295675769,-0.2163867689059359,49913.0
Country,FI,6,1.7134738039101447,2.744893029246863,0.5564922163297287,-0.08843863139119941,43900.0
Country,FR,6,3.0901824636107174,4.680854790131002,0.6405497139153271,-0.09206115492393636,38236.0
Country,AT,12,3.4218196018526466,5.105001873618205,0.5360730755631247,-0.15550141668860812,159413.0
Country,BE,12,4.132963897289785,6.3763193870143535,0.3849308985894748,-0.3792773538794288,80695.0
Country,ES,12,4.060931293352285,5.819921447068998,0.35399931454488276,-0.3977548933008757,49043.0
Country,FI,12,2.0812279298190672,3.1752903105088213,0.4074716198179401,-0.1648831154378033,43474.0
Country,FR,12,3.7941376722549616,5.711078918737098,0.4673290310327197,-0.14764061973355846,37594.0
Country,AT,24,4.215123064109688,6.085622450827238,0.34046679915739475,0.010576560809756759,158957.0
Country,BE,24,4.7893635719375975,7.267788883033981,0.19772604861185394,-0.3554356874412441,78823.0
Country,ES,24,4.354657969202519,6.231229887853859,0.2632707805926352,-0.40294195339926336,47303.0
Country,FI,24,2.338071221882631,3.525772591681128,0.2695021091672135,-0.1726711762012419,42622.0
Country,FR,24,4.260712023209488,6.401899535983071,0.3298932132515955,-0.051733895708660355,36310.0
StationArea,rural,1,0.4183019819063081,0.9118368840985022,0.9173526485748311,0.009161291728505086,11062.0
StationArea,rural-nearcity,1,0.7728355993567623,1.3541459831822455,0.9633490531634843,0.028723199039060544,16840.0
StationArea,suburban,1,1.0544565900181535,2.1198831877662268,0.9207258705478899,-0.015099772356007629,105923.0
StationArea,urban,1,1.3281054791537055,2.337513117439994,0.9050204866832934,-0.013209323473823004,242081.0
StationArea,rural,3,0.8773974806648751,1.592262433505569,0.7477586504620264,0.0032310215116044517,11026.0
StationArea,rural-nearcity,3,1.6184925581735803,2.6506364828226356,0.8595280143627338,-0.01656633686316784,16832.0
StationArea,suburban,3,2.025623906690975,3.3921350823943808,0.7951419285989383,-0.11738147406104714,105703.0
StationArea,urban,3,2.272898907505549,3.6324906530708145,0.7707704933190267,-0.08386832895790367,241311.0
StationArea,rural,6,1.2446600284795453,2.053281395909785,0.5813675540904166,-0.0012160660878959208,10972.0
StationArea,rural-nearcity,6,2.3923317250116827,3.6817889245349926,0.7288341327616148,0.0045444793281600535,16820.0
StationArea,suburban,6,2.7772644573651633,4.406172138679696,0.6529557978814438,-0.20282250009187594,105373.0
StationArea,urban,6,2.97913935273371,4.584386991660695,0.6353984153004617,-0.13664608754801,240156.0
StationArea,rural,12,1.5472046864796458,2.3522533921938162,0.4535158275699138,0.018403027541331936,10864.0
StationArea,rural-nearcity,12,3.1415665502007672,4.76487179445937,0.5457296235946723,-0.033460039302092785,16796.0
StationArea,suburban,12,3.4884726239620503,5.368986879129763,0.4836153943460151,-0.32296215901247266,104713.0
StationArea,urban,12,3.684759889211899,5.540457999536063,0.4686694956464289,-0.2246830124335113,237846.0
StationArea,rural,24,1.7881711963242288,2.674494979670785,0.2991934076988082,0.013859542172085872,10648.0
StationArea,rural-nearcity,24,3.9448160513619803,5.731279440933301,0.3418425062812852,0.264783851907337,16748.0
StationArea,suburban,24,4.141763794745328,6.233700252870755,0.30048367643700946,-0.2154962557165751,103393.0
StationArea,urban,24,4.264300818411117,6.301468088614257,0.31337002911594414,-0.1583660168716585,233226.0
