Scope,Group,horizon,MAE,RMSE,R2,Bias,Count
Global,All,1,1.444369912147522,2.4541767562719254,0.8898618817329407,0.03648550808429718,606635.0
Global,All,3,2.313875198364258,3.640062804466289,0.7578290104866028,0.09399204701185226,601349.0
Global,All,6,2.954519271850586,4.4852164406152175,0.6319704055786133,0.14205867052078247,599587.0
Global,All,12,3.555102825164795,5.257878341375917,0.49398940801620483,0.177236869931221,597887.0
Global,All,24,4.189144611358643,6.058940353661564,0.3294020891189575,0.3063814640045166,592961.0
Country,AT,1,0.9569675922393799,1.6680487227196263,0.9504365921020508,-0.008041610941290855,166029.0
Country,BE,1,1.3222488164901733,2.5121109390787777,0.903099775314331,-0.025158416479825974,126057.0
Country,ES,1,2.2933294773101807,3.347124197664659,0.7892152070999146,0.13690370321273804,142308.0
Country,FI,1,0.8352804183959961,1.4716157753779302,0.8673131465911865,0.020132310688495636,79889.0
Country,FR,1,1.7060102224349976,2.6096989778876774,0.8775784373283386,0.06008613109588623,92352.0
Country,AT,3,1.8671749830245972,2.9859854462275948,0.8408095240592957,-0.0071673402562737465,165990.0
Country,BE,3,2.494149923324585,4.036224844137358,0.7502875328063965,0.009407700039446354,125452.0
Country,ES,3,3.075784206390381,4.474544582955176,0.6225655674934387,0.25211575627326965,139872.0
Country,FI,3,1.3810588121414185,2.220157230754719,0.6993317604064941,0.05936537683010101,79028.0
Country,FR,3,2.519141674041748,3.7122949305966246,0.7531402111053467,0.18214048445224762,91007.0
Country,AT,6,2.6046323776245117,3.9554071284841195,0.7200291156768799,-0.0057165068574249744,165969.0
Country,BE,6,3.3424296379089355,5.108594175631291,0.5998283624649048,0.09150354564189911,125296.0
Country,ES,6,3.5562853813171387,5.145459530904862,0.5004065036773682,0.2349279373884201,138989.0
Country,FI,6,1.7781875133514404,2.737626066745282,0.5435465574264526,0.10674350708723068,78684.0
Country,FR,6,3.1573517322540283,4.609282308390049,0.6190518140792847,0.3707581162452698,90649.0
Country,AT,12,3.3919849395751953,4.948251920351342,0.5611796379089355,-0.019294340163469315,165918.0
Country,BE,12,4.089556694030762,6.098484801671699,0.42975789308547974,0.12126211076974869,125090.0
Country,ES,12,3.990980863571167,5.701277258468465,0.387407124042511,0.26087236404418945,138381.0
Country,FI,12,2.124009609222412,3.1773329506459116,0.3839403986930847,0.11889549344778061,78314.0
Country,FR,12,3.6877949237823486,5.29166284195569,0.4964050054550171,0.5387790203094482,90184.0
Country,AT,24,4.199385643005371,5.9570994488924,0.36317580938339233,0.05568686127662659,165770.0
Country,BE,24,4.816835880279541,7.006104396154432,0.24846404790878296,0.3077095150947571,124381.0
Country,ES,24,4.591818332672119,6.411447193953141,0.22978806495666504,0.4627954363822937,136672.0
Country,FI,24,2.461968421936035,3.580995033335284,0.22191792726516724,0.12142300605773926,77364.0
Country,FR,24,4.175814151763916,5.975530318344073,0.35922759771347046,0.6930283308029175,88774.0
StationArea,rural,1,0.5020073056221008,0.9554913646800847,0.9196240901947021,0.023715171962976456,16874.0
StationArea,rural-nearcity,1,0.8336091637611389,1.4362571983057417,0.9586929082870483,-0.0030816220678389072,17492.0
StationArea,suburban,1,1.225144624710083,2.272003875393316,0.909444272518158,0.00397602841258049,143569.0
StationArea,urban,1,1.579800009727478,2.583416681073124,0.8779643177986145,0.049489814788103104,428700.0
StationArea,rural,3,0.9755165576934814,1.6311924394412685,0.7655698657035828,0.05603345111012459,16789.0
StationArea,rural-nearcity,3,1.667952537536621,2.6953413367456496,0.8543528318405151,0.004034257028251886,17488.0
StationArea,suburban,3,2.159276008605957,3.522776336551982,0.7824563384056091,0.007297474890947342,142854.0
StationArea,urban,3,2.445530891418457,3.7681263573714174,0.7404809594154358,0.12839682400226593,424218.0
StationArea,rural,6,1.3212045431137085,2.077822326187121,0.6201233863830566,0.08049554377794266,16751.0
StationArea,rural-nearcity,6,2.3366127014160156,3.609091082879323,0.7377501726150513,0.02825651317834854,17486.0
StationArea,suburban,6,2.8560214042663574,4.431725411677908,0.6550400853157043,0.02525332197546959,142655.0
StationArea,urban,6,3.078050136566162,4.604089842740832,0.6123725771903992,0.18862664699554443,422695.0
StationArea,rural,12,1.6235325336456299,2.449629218401778,0.4732319116592407,0.08882086724042892,16677.0
StationArea,rural-nearcity,12,3.0715320110321045,4.548930434390465,0.5816423892974854,0.08747071027755737,17481.0
StationArea,suburban,12,3.525407314300537,5.303937766306975,0.505725622177124,0.030872130766510963,142476.0
StationArea,urban,12,3.66168212890625,5.350341122884184,0.4763074517250061,0.23396562039852142,421253.0
StationArea,rural,24,1.9809285402297974,2.8718041611528196,0.27675843238830566,0.0451921671628952,16542.0
StationArea,rural-nearcity,24,3.817315101623535,5.4937030117555565,0.38926589488983154,0.12964719533920288,17466.0
StationArea,suburban,24,4.224808216094971,6.18181773048032,0.33077460527420044,0.16335785388946533,141813.0
StationArea,urban,24,4.280158042907715,6.1320119153010895,0.31328707933425903,0.37276214361190796,417140.0
