Scope,Group,horizon,MAE,RMSE,R2,Bias,Count
Global,All,1,1.4497164487838745,2.4176140495783245,0.8899362087249756,-0.009259572252631187,152391.0
Global,All,3,2.409883737564087,3.7100853513786123,0.7412059903144836,-0.014792077243328094,151011.0
Global,All,6,3.096304178237915,4.57776231598532,0.6063790321350098,-0.017566103488206863,150539.0
Global,All,12,3.630784511566162,5.248054870667523,0.48390763998031616,-0.0740683302283287,150053.0
Global,All,24,4.018759250640869,5.75705717145406,0.3797800540924072,-0.10302603989839554,148480.0
Country,AT,1,0.9753255248069763,1.6168738904196431,0.9614288210868835,-0.002609968651086092,44030.0
Country,BE,1,1.3030962944030762,2.4111578296153047,0.8848578333854675,0.03424221649765968,29717.0
Country,ES,1,2.35299015045166,3.459201627141268,0.7756799459457397,-0.01784377545118332,35823.0
Country,FI,1,0.8363796472549438,1.3160943813655335,0.8876458406448364,-0.11820889264345169,19993.0
Country,FR,1,1.6752727031707764,2.472389917960576,0.849165141582489,0.030174938961863518,22828.0
Country,AT,3,1.9194669723510742,2.9829366523239047,0.8687310218811035,-0.04336623102426529,44020.0
Country,BE,3,2.474508285522461,3.852241502687979,0.7059858441352844,0.12076518684625626,29591.0
Country,ES,3,3.3618662357330322,4.942402011824248,0.5414337515830994,-0.06255906820297241,35201.0
Country,FI,3,1.5309271812438965,2.2461087168319276,0.6739910840988159,-0.27740052342414856,19769.0
Country,FR,3,2.567762613296509,3.5846262676631717,0.6846535205841064,0.16886873543262482,22430.0
Country,AT,6,2.6377835273742676,3.9744640876778248,0.7670063972473145,-0.1180136501789093,44000.0
Country,BE,6,3.305567741394043,4.822095148743454,0.5387519598007202,0.22618429362773895,29548.0
Country,ES,6,3.9700443744659424,5.764583834790685,0.3796531558036804,-0.12807409465312958,34971.0
Country,FI,6,2.0784554481506348,2.9346039476545798,0.44537943601608276,-0.3788033425807953,19685.0
Country,FR,6,3.251770257949829,4.443244117667245,0.5123132467269897,0.3492520749568939,22335.0
Country,AT,12,3.3105196952819824,4.915510052345232,0.6437724828720093,-0.1831539422273636,43950.0
Country,BE,12,3.8839213848114014,5.546676589211123,0.39119255542755127,0.2511374354362488,29471.0
Country,ES,12,4.347232818603516,6.252785329062393,0.2725840210914612,-0.2608766257762909,34813.0
Country,FI,12,2.5979037284851074,3.561680615876342,0.18113839626312256,-0.5227147340774536,19596.0
Country,FR,12,3.716914176940918,4.9950086475560935,0.38698434829711914,0.39864957332611084,22223.0
Country,AT,24,3.976685047149658,5.813510273740028,0.5024526119232178,-0.25554266571998596,43830.0
Country,BE,24,4.202651500701904,6.020056264113792,0.28609681129455566,0.2727043926715851,29246.0
Country,ES,24,4.633745193481445,6.583760436806447,0.18856710195541382,-0.2694636881351471,34221.0
Country,FI,24,2.9345293045043945,3.9419297021010093,-0.0021196603775024414,-0.5332403182983398,19345.0
Country,FR,24,3.85367751121521,5.224220560882743,0.330660343170166,0.34181079268455505,21838.0
StationArea,rural,1,0.6069937348365784,0.9647082646800936,0.9229048490524292,-0.1278536170721054,4236.0
StationArea,rural-nearcity,1,0.8536754846572876,1.3156643370050476,0.9666188359260559,0.01107612531632185,4403.0
StationArea,suburban,1,1.1759425401687622,2.1059816546098453,0.9169475436210632,-0.014865555800497532,34100.0
StationArea,urban,1,1.5913448333740234,2.5764865176978717,0.8754569888114929,-0.0037513261195272207,109652.0
StationArea,rural,3,1.2882726192474365,1.92243453153694,0.694049060344696,-0.30782246589660645,4215.0
StationArea,rural-nearcity,3,1.6921207904815674,2.5106651742430697,0.8784329295158386,-0.00713425362482667,4402.0
StationArea,suburban,3,2.142416000366211,3.370800089505191,0.7875019311904907,-0.03639935329556465,33932.0
StationArea,urban,3,2.5662786960601807,3.9000573471939317,0.7150995135307312,0.0030444993171840906,108462.0
StationArea,rural,6,1.792508602142334,2.5974438573297367,0.4432975649833679,-0.455655038356781,4204.0
StationArea,rural-nearcity,6,2.3125112056732178,3.357414347677353,0.7826334834098816,-0.0661027804017067,4400.0
StationArea,suburban,6,2.8403103351593018,4.249064398611747,0.6617343425750732,-0.06414598226547241,33881.0
StationArea,urban,6,3.259214162826538,4.77627484145165,0.5734878182411194,0.016060223802924156,108054.0
StationArea,rural,12,2.3061609268188477,3.18512532656837,0.1635105013847351,-0.5946648716926575,4181.0
StationArea,rural-nearcity,12,2.851468801498413,4.112538791461947,0.6739789247512817,-0.07864122837781906,4395.0
StationArea,suburban,12,3.395030975341797,4.980962368308152,0.5357013940811157,-0.11367212235927582,33822.0
StationArea,urban,12,3.7881109714508057,5.4323111143949685,0.44988566637039185,-0.04122086241841316,107655.0
StationArea,rural,24,2.5901899337768555,3.5077535033840292,-0.0046700239181518555,-0.7075686454772949,4135.0
StationArea,rural-nearcity,24,3.501603126525879,4.984625065668238,0.5216952562332153,-0.10256688296794891,4383.0
StationArea,suburban,24,3.833261013031006,5.590398370404325,0.4196584224700928,-0.15231755375862122,33631.0
StationArea,urban,24,4.154300689697266,5.9071360735805705,0.3491978645324707,-0.06394531577825546,106331.0
