Scope,Group,horizon,MAE,RMSE,R2,Bias,Count,MAE_skill,RMSE_skill
Global,All,1,1.43984720315716,2.4672302072893046,0.8886871456884271,0.0847945816432081,606635.0,-0.056894613923423876,-0.1765899822879229
Global,All,3,2.4453251727795147,3.8054157109250335,0.7353276270751159,0.1839868092593531,601349.0,-0.19024870451433618,-0.4885395863588533
Global,All,6,3.118888920806263,4.675476072094801,0.6000849960027597,0.2896398701749361,599587.0,-0.44467531708161623,-0.9022154616075779
Global,All,12,3.670255636554776,5.379410998281638,0.4703268915468889,0.360649478783814,597887.0,-0.7123661876701695,-1.2906289061910199
Global,All,24,4.132372901654322,5.961714033435101,0.3507513558797251,0.4434608555522685,592961.0,-0.6077857045016986,-1.281898036476969
Country,AT,1,0.914470992658299,1.6209530469850464,0.9531957978517756,0.0424835871856953,166029.0,-0.03088831923962254,-0.07707513710141667
Country,BE,1,1.274749143784713,2.476465047786148,0.9058301888185516,0.0439097387065198,126057.0,-0.02639400336300568,-0.14574765401776002
Country,ES,1,2.350012206760982,3.4044497633555046,0.7819332207382926,0.1741125234635469,142308.0,-0.12334136436643162,-0.30184780301778114
Country,FI,1,0.8332202747882405,1.5102772946671368,0.8602497759316848,0.1046630861048854,79889.0,0.012560242623862461,-0.03177807519753073
Country,FR,1,1.7319741768105708,2.656609076919629,0.8731377459758436,0.0618469478870236,92352.0,-0.1029725487611548,-0.19307776378587116
Country,AT,3,1.9551188981596244,3.1069420768820524,0.8276512721416676,0.0819759942277905,165990.0,-0.0541588200962948,-0.18237372536397567
Country,BE,3,2.6127333168087223,4.15706892721574,0.7351109659769125,0.0947291495197736,125452.0,-0.06237808197328176,-0.36929635626696555
Country,ES,3,3.2769499206802144,4.711327522528291,0.5815626416684827,0.3347192151358978,139872.0,-0.5100982376359604,-0.9295873918001645
Country,FI,3,1.4754942620590346,2.3482491674170647,0.6636368631332918,0.2261142613634635,79028.0,0.005397184017327694,-0.16698195706106178
Country,FR,3,2.67267508557144,3.918671661660276,0.7249300475902406,0.2248390047727867,91007.0,-0.2930396396694759,-0.4924614480236378
Country,AT,6,2.714388490828268,4.091871003700317,0.7003775373958435,0.1760789545477011,165969.0,-0.2688627673717572,-0.5164592760073443
Country,BE,6,3.480198450607618,5.267918656288035,0.5744784203095183,0.140831873897737,125296.0,-0.3740752897751558,-0.8465842175971812
Country,ES,6,3.826533748514254,5.413016400434572,0.4470993118413655,0.4676414949797394,138989.0,-0.84571369552808,-1.4874573513747933
Country,FI,6,1.899520579311054,2.8926745157331863,0.4903788755595634,0.3485292781987114,78684.0,-0.09940779310621006,-0.3796187906412478
Country,FR,6,3.333494979791258,4.83619622815032,0.5806206384525364,0.3792019866499883,90649.0,-0.5489504967170316,-0.9009773315443033
Country,AT,12,3.4884499481556213,5.067980894746082,0.5396871981754505,0.2536645278700747,165918.0,-0.5253764799600735,-0.8779212294896039
Country,BE,12,4.159684452116699,6.173827359507335,0.4155809336179832,0.155335286765604,125090.0,-0.7813611906205296,-1.4730154659375545
