Scope,Group,horizon,MAE,RMSE,R2,Bias,Count,MAE_skill,RMSE_skill
Global,All,1,1.618522746094513,2.554363504061734,0.8846044619721344,0.0404845787783167,375906.0,0.32380900796955614,0.13917315886758042
Global,All,3,2.485301365382912,3.733670959907168,0.7529072620399085,0.2353456134065658,374872.0,0.057745425414335916,-0.29505147829996226
Global,All,6,3.0119911773317187,4.558576761282966,0.6315762827656184,-0.0552238015845928,373321.0,-0.3738020527003445,-0.7727621869933863
Global,All,12,3.655853636848858,5.466695876653471,0.4706376998215685,-0.2004452532177421,370219.0,-0.6291798984669961,-1.0562077503935665
Global,All,24,4.178969940161942,6.2198031307803,0.3141235866137376,-0.3883808152157515,364015.0,-0.5891567685602261,-1.0601868301482282
Country,AT,1,1.4546563840840396,2.114837842525689,0.9203641812700756,0.1838267035695865,159831.0,0.5057753253057052,0.41300655282420906
Country,BE,1,1.6524911388606396,2.888188841920651,0.8754296284094569,-0.1023665264172363,82411.0,0.3375587663618227,0.15535172708559086
Country,ES,1,2.5128238472809907,3.577913085726641,0.7549065042795237,-0.0391047142604651,50638.0,-0.09683688181573524,-0.29098387328508846
Country,FI,1,0.970272468979137,1.5935026179536784,0.8505944380411737,-0.0674717683493653,44255.0,0.25479032711946015,0.10983268754281261
Country,FR,1,1.7937633161625235,2.733951364591495,0.8766799207359828,-0.0196160622732249,38771.0,0.17261606692984932,0.1496177417950748
Country,AT,3,2.298368763237886,3.2938008209062777,0.8068274585837657,0.3848815439892898,159755.0,0.28206202591323226,0.010662451916798599
Country,BE,3,2.776701703179218,4.307551550821853,0.7203241917080552,0.0921386281099924,82099.0,0.06752334686549943,-0.291057452025421
Country,ES,3,3.3761227862037675,4.7800980237376365,0.5624024753845298,0.1336640630882519,50348.0,-0.5248464677884468,-0.958500816062605
Country,FI,3,1.4706407292207584,2.2828564372078213,0.6930315617476519,0.0693957174037526,44113.0,0.09881080081870008,-0.13439644243765958
Country,FR,3,2.636983012566877,3.9083589023330414,0.7485732355958954,0.2433350356494495,38557.0,-0.1787261971745444,-0.3841673735911004
Country,AT,6,2.8324118654753367,4.133548408512939,0.6957787796388175,0.0689572663754363,159641.0,-0.15918787754306063,-0.46336878764928
Country,BE,6,3.4931321955061883,5.410647920514204,0.5573840821317457,-0.2851155909797287,81631.0,-0.4125694512334084,-0.8027792843305184
Country,ES,6,3.724696828996431,5.29631830734914,0.463501144099905,-0.0347590661327369,49913.0,-1.0295756050387905,-1.6212002209169531
Country,FI,6,1.8030974073942267,2.7573903837104248,0.5524444872028603,-0.0822398961214921,43900.0,-0.11755654997707166,-0.39638344786998836
