Scope,Group,horizon,MAE,RMSE,R2,Bias,Count,MAE_skill,RMSE_skill
Global,All,1,1.2457966804504397,2.231119091136605,0.9119622111320496,0.0319574177265167,375906.0,-0.04891705767451726,-0.18407125405754865
Global,All,3,2.3196542263031006,3.6393579725875713,0.7652327418327332,0.1130720525979995,374872.0,-0.10790171366547563,-0.38936446561955895
Global,All,6,2.916806221008301,4.424418765758381,0.6529425382614136,0.1306563019752502,373321.0,-0.46898700902376245,-0.9069201825179709
Global,All,12,3.6514968872070312,5.365514502834463,0.4900519847869873,0.1676269918680191,370219.0,-0.6335366481088229,-1.1573891242125747
Global,All,24,4.392914772033691,6.26887743621637,0.3032576441764831,0.3050075173377991,364015.0,-0.3752119366884763,-1.011112524712158
Country,AT,1,0.9353631734848022,1.6482647267416652,0.9516264200210572,-0.0096192713826894,159831.0,-0.01351788529353215,-0.053566562959814545
Country,BE,1,1.3009967803955078,2.5582397216005868,0.9022659063339232,0.0002587063936516,82411.0,-0.01393559210330908,-0.17459739323447332
Country,ES,1,2.3778340816497803,3.416844541680127,0.7764768004417419,0.1954478621482849,50638.0,-0.2318266474469457,-0.4520524173316023
Country,FI,1,0.7377720475196838,1.3949948776998784,0.8854997754096985,0.0452271588146686,44255.0,0.022289905660006992,-0.08867505271098741
Country,FR,1,1.5095571279525757,2.383916580308828,0.9062364101409912,0.0420546904206275,38771.0,-0.11159012128009849,-0.2004170424875924
Country,AT,3,1.997820258140564,3.139988469388164,0.8244475722312927,0.0338377095758914,159755.0,-0.018486479184089966,-0.14314989960131497
Country,BE,3,2.686583995819092,4.246093300799195,0.728247880935669,0.0770525261759758,82099.0,-0.02259436049462682,-0.3525157020480796
Country,ES,3,3.3336756229400635,4.720760296186183,0.5731992721557617,0.3508809804916382,50348.0,-0.5672936310521508,-1.017838543614058
Country,FI,3,1.4384371042251587,2.2749362475506696,0.6951578855514526,0.1260250955820083,44113.0,0.06660717582310038,-0.14231663209481127
Country,FR,3,2.5559048652648926,3.809402708558349,0.7611438632011414,0.1927114129066467,38557.0,-0.259804344476529,-0.483123567365793
Country,AT,6,2.633565902709961,3.9989685874596175,0.7152659296989441,0.015415109694004,159641.0,-0.35803384030843644,-0.5979486087026018
Country,BE,6,3.440599203109741,5.219263474108028,0.5881425142288208,0.0696282833814621,81631.0,-0.4651024436298554,-0.9941637307366946
Country,ES,6,3.71393632888794,5.213289979492635,0.4801902770996094,0.3662080466747284,49913.0,-1.0403361051472815,-1.7042285487734583
Country,FI,6,1.8219691514968872,2.736838577003753,0.5590911507606506,0.2475057989358902,43900.0,-0.0986848058744112,-0.41693525457666025
Country,FR,6,3.1975677013397217,4.703618121988646,0.63704514503479,0.3004492819309234,38236.0,-0.6198478232967473,-1.0389385434851413
Country,AT,12,3.4974422454833984,5.059472579910404,0.5443112850189209,0.0244200229644775,159413.0,-0.5118229247417405,-0.8494873626744885
Country,BE,12,4.276664733886719,6.325910468028434,0.39461749792099,0.1493653059005737,80695.0,-0.7483229279882417,-1.4779381731292363
Country,ES,12,4.218979835510254,5.883301733578695,0.339852511882782,0.3197011649608612,49043.0,-1.0937661221187653,-1.7461685463716528
Country,FI,12,2.22562837600708,3.2337619366331505,0.3854483366012573,0.2591370940208435,43474.0,-0.24954672761807473,-0.5998553315433055
Country,FR,12,3.871413946151733,5.64061045975013,0.4803931713104248,0.509867787361145,37594.0,-0.7469214265141182,-1.2368175913743125
Country,AT,24,4.34407377243042,6.084906944998984,0.3406217694282532,0.1655020415782928,158957.0,-0.3230235989391952,-0.8328217752714968
Country,BE,24,5.063323497772217,7.269491368778299,0.1973501443862915,0.2665626108646393,78823.0,-0.6873228633787161,-1.599938903257792
Country,ES,24,4.969022750854492,6.763244069003725,0.1320984363555908,0.6512964963912964,47303.0,-0.18720412693338595,-0.8031124915462966
Country,FI,24,2.658506393432617,3.776218945079747,0.1620372533798217,0.1928380727767944,42622.0,-0.09346087440324302,-0.46572555234697344
Country,FR,24,4.436770915985107,6.390560532223729,0.3322649598121643,0.6797282695770264,36310.0,-0.5017942175869115,-1.0487096313969477
StationArea,rural,1,0.4711266160011291,0.9380139213842528,0.91253924369812,0.0254669375717639,11062.0,0.03102391674240562,-0.03103878176747965
StationArea,rural-nearcity,1,0.8199315071105957,1.43546408070662,0.9588150382041932,-0.02256366237998,16840.0,0.004654121421759583,-0.003600663266505544
StationArea,suburban,1,1.1055057048797607,2.1410294867618225,0.91913640499115,-0.017793484032154,105923.0,-0.017199384994015743,-0.128608593109361
StationArea,urban,1,1.3722045421600342,2.353813842620714,0.9036911725997924,0.0578152574598789,242081.0,-0.07017500838172652,-0.21851139262154629
StationArea,rural,3,0.9992990493774414,1.6544174997068248,0.7276814579963684,0.0777098387479782,11026.0,0.06831474162304263,-0.08684717157708222
StationArea,rural-nearcity,3,1.7795624732971191,2.854215041444428,0.837121844291687,0.0189892426133155,16832.0,-0.003746143920086542,-0.08690541012866948
StationArea,suburban,3,2.201038122177124,3.516683597132228,0.7798222303390503,-0.001461652922444,105703.0,-0.048930184857680636,-0.3033668139565511
StationArea,urban,3,2.4696145057678223,3.803316155098701,0.7487035989761353,0.1714202761650085,241311.0,-0.14905048151870792,-0.4487247564272834
StationArea,rural,6,1.310164451599121,2.054878835145792,0.5807158946990967,0.1459816992282867,10972.0,-0.020698373874812326,-0.21212991230667733
StationArea,rural-nearcity,6,2.3711769580841064,3.671078339857128,0.7304095029830933,0.0112563772127032,16820.0,-0.32013202889567927,-0.5308096443276522
StationArea,suburban,6,2.818543672561645,4.336740670263012,0.6638068556785583,-0.0136501854285597,105373.0,-0.4040867321112791,-0.7953233783151603
StationArea,urban,6,3.071537971496582,4.587057207654374,0.6349735260009766,0.2016358375549316,240156.0,-0.5283697414695729,-0.9946931175688931
StationArea,rural,12,1.627366304397583,2.430069185064833,0.4167608618736267,0.1147222369909286,10864.0,-0.11036669720403691,-0.29705862822371465
StationArea,rural-nearcity,12,3.16416072845459,4.673335328766038,0.5630156993865967,0.0935839489102363,16796.0,-0.5134875581017324,-0.8575816719960603
StationArea,suburban,12,3.5841126441955566,5.316782044660549,0.4936085939407348,0.0097115049138665,104713.0,-0.601553095397426,-1.1187958493573458
StationArea,urban,12,3.8080334663391113,5.527555967105392,0.4711412191390991,0.2447953820228576,237846.0,-0.6799911456816918,-1.217413083948089
StationArea,rural,24,2.061073303222656,2.9361083609829666,0.1553850173950195,0.1833070069551468,10648.0,-0.052693822688313574,-0.33915735658792157
StationArea,rural-nearcity,24,3.946936845779419,5.591656852671865,0.3735193014144897,0.1630399823188781,16748.0,-0.30491638182984726,-0.8562965543400471
StationArea,suburban,24,4.328843116760254,6.223513824891311,0.3027679920196533,0.1068926379084587,103393.0,-0.46443413050213334,-1.1457915596330448
StationArea,urban,24,4.559805870056152,6.444180475872416,0.2819169759750366,0.408586174249649,233226.0,-0.3554304210803414,-0.9833582003966184
