Scope,Group,horizon,MAE,RMSE,R2,Bias,Count,MAE_skill,RMSE_skill
StationArea,suburban,1,1.139851134138926,2.192408863057861,0.9152088123234752,-0.0685532445725643,105923.0,0.01714604426514943,-0.0772292168133224
StationArea,urban,1,1.4179101393981688,2.4448695375170315,0.8960957752929484,-0.0113264785671266,242081.0,-0.024469411143591913,-0.12745569772522858
StationArea,rural,3,1.1630411508503613,1.787679953785754,0.682044366593821,-0.2189320850190461,11026.0,0.23205684309596253,0.0464152825018469
StationArea,rural-nearcity,3,1.764398724082458,2.803035400384441,0.8429107219898198,-0.1082451068558938,16832.0,-0.01890989313474778,-0.13808505118865622
StationArea,suburban,3,2.2063686923299644,3.5453599797590707,0.7762168003125216,-0.2067936221121889,105703.0,-0.043599614704840306,-0.2746904313297085
StationArea,urban,3,2.4859164773450813,3.866959707155104,0.7402229363997304,-0.0628607059262996,241311.0,-0.13274850994144893,-0.38508120437088067
StationArea,rural,6,1.6310511709196596,2.353876327464035,0.4498219960694805,-0.3823533491158758,10972.0,0.30018834544572615,0.08686758001156569
StationArea,rural-nearcity,6,2.485436958963424,3.7780790804595226,0.7144650095117135,-0.2080440529241421,16820.0,-0.2058720280163615,-0.4238089037252575
StationArea,suburban,6,2.982796595597605,4.546321534117625,0.6305274580448916,-0.3607600454673763,105373.0,-0.23983380907531915,-0.5857425144605477
StationArea,urban,6,3.237221262423678,4.841527710032479,0.5933499280924869,-0.1479282929509657,240156.0,-0.36268645054247717,-0.7402226151907882
StationArea,rural,12,2.047337514941975,2.85264374227996,0.1962805915091541,-0.5746777664106786,10864.0,0.3096045133403551,0.12551592899141273
StationArea,rural-nearcity,12,3.1548432074036614,4.689024356676053,0.5600767107235883,-0.3063118283614334,16796.0,-0.5228050791526608,-0.8418926440860455
StationArea,suburban,12,3.639807698040994,5.432711783935765,0.471284633851236,-0.5522451921041098,104713.0,-0.5458580415519885,-1.0028661100821301
StationArea,urban,12,3.83132627833814,5.629472135357756,0.4514594159532512,-0.2829999164646384,237846.0,-0.6566983336826633,-1.1154969156957248
StationArea,rural,24,2.4471619209862925,3.3536516621679984,-0.1019211193259255,-0.8725102105347154,10648.0,0.3333947950753231,0.07838594459711024
