Scope,Group,horizon,MAE,RMSE,R2,Bias,Count,MAE_skill,RMSE_skill
Country,AT,1,0.8850451775003385,1.5962114837351422,0.9546335114535168,0.0357901321610327,159831.0,-0.06383588127799589,-0.10561980596633758
Country,AT,3,2.095749521815144,3.3932629601080424,0.7949849423591477,0.0740391977687519,159755.0,0.07944278449049014,0.11012459111856332
Country,AT,6,3.2479930506941304,4.851736405500327,0.5808805231686176,0.239934845961051,159641.0,0.256393307675733,0.2548192093381081
Country,AT,12,4.233846837676384,6.106704655902788,0.336147494057155,0.2874592574781348,159413.0,0.22458166745124508,0.19774471331789556
Country,AT,24,4.86194154455876,6.975323177051979,0.1335264304100938,0.1993369459494689,158957.0,0.1948441731891446,0.05759445678149788
Country,BE,1,1.254159912879804,2.544612222119976,0.90330437918567,-0.0024524284435281,82411.0,-0.0607724596190129,-0.18822489271508402
Country,BE,3,2.6927360872570163,4.366616467177086,0.7126018075487257,0.0542722530235121,82099.0,-0.01644226905670232,-0.23199253567018818
Country,BE,6,4.039764349563206,6.113858583743971,0.4348558215174312,0.0458010345950407,81631.0,0.13406270282360921,-0.09956862110075182
Country,BE,12,5.004822550163267,7.370846280877912,0.1781009198351639,0.0929624322429968,80695.0,-0.020165111711693662,-0.43300236027975814
Country,BE,24,5.730027442887508,8.264166666501534,-0.0373282859211978,0.2111945728978429,78823.0,-0.0206189182634251,-0.6052636055345566
Country,ES,1,2.381316388989094,3.453632440983415,0.7716376803160072,0.0235844305649325,50638.0,-0.22834434010763216,-0.41526451802831454
Country,ES,3,3.416854024549014,4.914763117255682,0.5373991410000629,0.2558520314918288,50348.0,-0.48411522944320007,-0.8238357225445592
Country,ES,6,4.164549453169716,5.927794003168583,0.3279418494876646,0.1778718776193495,49913.0,-0.5897229808655053,-0.9897245250975102
Country,ES,12,4.688731891195019,6.601982676629997,0.1687196848951988,0.2306541630677438,49043.0,-0.6240140664340004,-1.0274876033203508
Country,ES,24,4.931597228877134,6.920368109728014,0.0913037375295572,0.0612708984604673,47303.0,-0.224629648910744,-0.6459884508220073
Country,FI,1,0.6898834628097729,1.3725131576279972,0.88916058051125,-0.0106844060260176,44255.0,-0.025598679049903983,-0.11115677278286862
Country,FI,3,1.3613849266901783,2.2452497139557384,0.7030619654891799,0.0426796694212422,44113.0,-0.010445001711880009,-0.1720031656897425
Country,FI,6,1.954778432607108,3.022296090054632,0.4623193305585511,0.0258380281409261,43900.0,0.03412447523580964,-0.13147774152578107
