Scope,Group,horizon,MAE,RMSE,R2,Bias,Count,MAE_skill,RMSE_skill
Country,AT,6,2.754051685333252,4.303119353025411,0.726879894733429,-0.02769854106009,44000.0,-0.22919957286677306,-0.3052109266822498
Country,BE,6,3.244551420211792,4.762790124421515,0.5500275492668152,0.4911947846412658,29548.0,-0.6097223201709818,-1.3517127494637018
Country,ES,6,3.9395945072174072,5.636923804092488,0.4068247675895691,0.5834864974021912,34971.0,-0.7326529368249268,-1.2635499477168777
Country,FI,6,1.8662564754486084,2.651150464496572,0.5473467111587524,0.4664128124713897,19685.0,-0.13267189696865556,-0.621142841877862
Country,FR,6,3.148878574371338,4.317181906763817,0.5395936369895935,0.5943295359611511,22335.0,-0.7335669021369515,-1.4199916529308068
Country,AT,12,3.6212663650512695,5.390610139245821,0.5715835094451904,-0.048672642558813,43950.0,-0.39256006306442526,-0.5552919849898652
Country,BE,12,3.846045732498169,5.5094684248872055,0.3993331789970398,0.5582738518714905,29471.0,-1.0949999102390597,-2.1373744005576842
Country,ES,12,4.48126745223999,6.3513667040086,0.2494663596153259,0.6312215924263,34813.0,-0.7578188385080171,-1.287981746541214
Country,FI,12,2.4399573802948,3.283112496890158,0.3042197227478027,0.8318766355514526,19596.0,-0.07077456891326017,-0.6598457813662351
Country,FR,12,3.656175374984741,4.938794895780044,0.4007044434547424,0.6628610491752625,22223.0,-0.9417100592386243,-1.8250515117725632
Country,AT,24,4.14404821395874,6.052417354153415,0.4607188105583191,-0.117547295987606,43830.0,-0.551052780837062,-0.9290101823684278
Country,BE,24,4.176064968109131,6.017918216513459,0.2866037487983703,0.2282243967056274,29246.0,-1.3772055289925165,-2.570686995565608
Country,ES,24,4.776642322540283,6.6461684123583336,0.1731109619140625,0.3740535974502563,34221.0,-0.32812675964187576,-0.916942605429564
Country,FI,24,2.7410659790039062,3.669376643405781,0.1316668391227722,0.8797016143798828,19345.0,-0.016957877797448617,-0.6225804316194381
Country,FR,24,3.7329213619232178,5.076437520102834,0.367993414402008,0.444377601146698,21838.0,-1.1181634151511508,-2.1338703243606343
StationArea,rural,1,0.468227207660675,0.8024603382898112,0.9466564059257508,0.0180177576839923,4236.0,0.008105950033556297,-0.16207432406132793
StationArea,rural-nearcity,1,0.7611866593360901,1.220130187811549,0.971290647983551,-0.0133768608793616,4403.0,-0.05070249627790491,-0.21408710847734502
StationArea,suburban,1,1.102123498916626,2.0220302563449595,0.9234370589256288,0.0049634147435426,34100.0,-0.11720712397898514,-0.3452033513982551
StationArea,urban,1,1.5410101413726809,2.540765091715828,0.8788864612579346,-0.0136473644524812,109652.0,-0.1173809078341772,-0.2688115213015183
StationArea,rural,3,0.9504178762435912,1.582966695130332,0.7925601005554199,0.0803229659795761,4215.0,-0.014798498966367757,-0.16343052584182294
StationArea,rural-nearcity,3,1.5406851768493652,2.393143667216508,0.8895474076271057,0.0372054055333137,4402.0,-0.23638669529153167,-0.5470381375694138
StationArea,suburban,3,1.9905972480773928,3.2224502775086576,0.8057945966720581,0.0886063501238823,33932.0,-0.35722685314903413,-0.7584486483301975
StationArea,urban,3,2.403602838516236,3.6976728905215306,0.7439007759094238,0.1288289576768875,108462.0,-0.4303674332703924,-0.8104445649847016
StationArea,rural,6,1.4866195917129517,2.229095410310335,0.5899959802627563,0.3839055299758911,4204.0,0.10065421047004075,-0.08410949223714592
StationArea,rural-nearcity,6,2.2640302181243896,3.312478407303592,0.7884130477905273,0.1724107563495636,4400.0,-0.42080002527032656,-0.9014020640589671
StationArea,suburban,6,2.828341484069824,4.318596773424288,0.6505728960037231,0.294353723526001,33881.0,-0.4842516676787998,-0.9794771179086288
StationArea,urban,6,3.2377216815948486,4.761506248783272,0.5761213898658752,0.4054485261440277,108054.0,-0.5331901269256685,-1.0445440898253056
StationArea,rural,12,2.005072593688965,2.8106345878099925,0.3486472964286804,0.7201613187789917,4181.0,0.19665592972062518,-0.04933504177757486
StationArea,rural-nearcity,12,3.088816404342652,4.437951508238631,0.6203435659408569,0.0184888411313295,4395.0,-0.5858044576217667,-1.1144133712639634
StationArea,suburban,12,3.5088727474212646,5.173974846919217,0.4990211129188537,0.3881688416004181,33822.0,-0.7424589567485604,-1.4161362104880295
StationArea,urban,12,3.8728976249694815,5.540183918237768,0.4278208613395691,0.4746622145175934,107655.0,-0.6854197442696224,-1.3046874747608967
StationArea,rural,24,2.3398630619049072,3.291978426949511,0.1151303648948669,0.8521593809127808,4135.0,0.17887866669272023,-0.11149770798439063
StationArea,rural-nearcity,24,3.616478204727173,5.105030697721867,0.4983089566230774,0.0710098817944526,4383.0,-0.6614137116818508,-1.3967999234517823
StationArea,suburban,24,3.8931047916412354,5.691315094499935,0.3985168933868408,0.2020271718502044,33631.0,-0.9022900338430286,-1.756902296494495
StationArea,urban,24,4.188039302825928,5.939551390587975,0.342035710811615,0.2860492169857025,106331.0,-0.654975504674864,-1.3745628711899132
