Scope,Group,horizon,MAE,RMSE,R2,Bias,Count,MAE_skill,RMSE_skill
Global,All,1,1.1815464496612549,2.0294788561704262,0.9297571182250975,-0.019174238666892,91018.0,-0.11316728846370205,-0.3857114890237274
Global,All,3,2.197481870651245,3.3920446842867142,0.8040162920951843,-0.032466135919094,90792.0,-0.2300740693173311,-0.636677753920416
Global,All,6,2.962069034576416,4.360938226036194,0.6766581535339355,-0.0416415147483348,90453.0,-0.4237241954556472,-0.970400722240158
Global,All,12,3.624223470687866,5.181555961897864,0.5451021194458008,-0.0789121314883232,89775.0,-0.660810064627988,-1.3413476651491738
Global,All,24,4.100437164306641,5.821558630758383,0.4290596842765808,-0.1502886116504669,88419.0,-0.6676895444155271,-1.4584313301701455
Country,AT,1,0.9373583793640136,1.5872392244993143,0.963287889957428,-0.0145074380561709,42400.0,-0.011522679414320836,-0.11459206520216547
Country,BE,1,1.265496850013733,2.1099196119497967,0.9202565550804138,0.0078635588288307,18798.0,-0.04943552248508398,-0.6229175028852634
Country,ES,1,2.617178678512573,3.8219182982842224,0.7264850735664368,0.0163431875407695,8829.0,0.007517949415846825,-0.046978660727507116
Country,FI,1,0.7090314626693726,1.1655797095614828,0.9203935861587524,-0.1111008822917938,12251.0,-0.006450679190304287,-0.318090220849383
Country,FR,1,1.3976861238479614,2.106167763935558,0.8895792961120605,-0.006991016678512,8740.0,-0.22346112538471274,-0.47816585886086216
Country,AT,3,1.9119737148284912,2.976117118294682,0.870988130569458,-0.0618131048977375,42380.0,-0.10433302249616272,-0.30702125069479713
Country,BE,3,2.527042388916016,3.7940884635557866,0.742730438709259,0.086487703025341,18720.0,-0.18213596739770255,-0.8045205392914876
Country,ES,3,3.645443916320801,5.252680502926131,0.4850231409072876,0.0505716800689697,8773.0,-0.2555253376714135,-0.4859183368741107
Country,FI,3,1.5060880184173584,2.2330476245986306,0.7078053951263428,-0.2581771314144134,12227.0,0.1342580900153001,-0.18420525504685026
Country,FR,3,2.390899658203125,3.3368097455892323,0.722475528717041,0.0881259813904762,8692.0,-0.4248095515382966,-0.9557165303349096
Country,AT,6,2.666709423065185,4.000230782526998,0.7670724987983704,-0.1428490728139877,42350.0,-0.32489031995321227,-0.5966864136352212
Country,BE,6,3.471997022628784,4.972475394700644,0.5592195987701416,0.2054058164358139,18603.0,-0.43370462411081245,-1.2409518101440788
Country,ES,6,4.225011825561523,5.976711535621348,0.3367707729339599,0.0453980900347232,8689.0,-0.5292606084736979,-0.9408069926447453
Country,FI,6,2.1604814529418945,3.030108522039181,0.4616214036941528,-0.3430948853492737,12191.0,0.23982749557059613,-0.12366530954123212
Country,FR,6,3.1732912063598637,4.311744070834104,0.5361592769622803,0.261032372713089,8620.0,-0.6441243182766052,-1.4308125946396837
Country,AT,12,3.3903634548187256,4.983496131066472,0.6388910412788391,-0.2219815999269485,42290.0,-0.6189017154064134,-0.9254638115184202
Country,BE,12,4.173953533172607,5.830059804200695,0.3969820737838745,0.2598752081394195,18369.0,-0.8510341287023531,-1.9737888369569756
Country,ES,12,4.633901119232178,6.423119937114867,0.2365819811820984,0.0037662652321159,8521.0,-0.6788448383968415,-1.2063503428354805
Country,FI,12,2.803759813308716,3.7836209264894194,0.1601733565330505,-0.4373551905155182,12119.0,0.328584709683561,-0.049996341687036594
Country,FR,12,3.757737874984741,4.985230758055194,0.3837794065475464,0.3300888240337372,8476.0,-0.8605974976811099,-1.8921972930692483
Country,AT,24,4.013303756713867,5.844587459836973,0.5045800805091858,-0.2970042526721954,42170.0,-0.6537936146557479,-1.0731412604335082
Country,BE,24,4.624890804290772,6.396455748981747,0.2756179571151733,0.1790678650140762,17901.0,-1.1257555568601605,-2.4729745230543436
Country,ES,24,4.9294939041137695,6.832185633350755,0.1487964391708374,0.0084393015131354,8185.0,-0.2267329736741086,-0.7341709271992665
