Scope,Group,horizon,MAE,RMSE,R2,Bias,Count,MAE_skill,RMSE_skill
Global,All,1,1.1993480175908775,2.2117118034465246,0.9134871365590458,-0.0112051910376887,375906.0,-0.09536572053407943,-0.20347854174762903
Global,All,3,2.1327457997370205,3.48258220519604,0.7850236667289349,-0.0877343296397955,374872.0,-0.2948101402315557,-0.5461402330110903
Global,All,6,2.8447430160859697,4.442344282531229,0.6501245561041559,-0.1449832654422812,373321.0,-0.5410502139460935,-0.8889946657451233
Global,All,12,3.541872291734131,5.391340100137375,0.4851311241286253,-0.2366716907042666,370219.0,-0.743161243581723,-1.1315635269096624
Global,All,24,4.142366201479406,6.180554296703112,0.3227524492309137,-0.1500863993555782,364015.0,-0.6257605072427621,-1.0994356642254166
Country,AT,1,0.8825469595835029,1.587636199678004,0.95511964445449,0.011306125552012,159831.0,-0.06633409919483146,-0.11419509002347583
Country,BE,1,1.2391927800144564,2.555357101978193,0.9024860412132352,-0.016093067407067,82411.0,-0.07573959248436046,-0.1774800128568672
Country,ES,1,2.3440844409344037,3.420543293689742,0.7759925839941819,-0.0771333440097146,50638.0,-0.26557628816232226,-0.4483536653219873
Country,FI,1,0.693713015678198,1.4101389571279492,0.8830002256123756,-0.0077991290356988,44255.0,-0.02176912618147886,-0.07353097328291658
Country,FR,1,1.502685491235184,2.3676266509258306,0.9075134315285476,-0.0113975236077092,38771.0,-0.11846175799749026,-0.21670697187058963
Country,AT,3,1.8031381957113328,2.936841429258661,0.8464281122945804,-0.0535949840153451,159755.0,-0.2131685416133211,-0.3462969397308182
Country,BE,3,2.454649742533123,4.095108833912237,0.7472304057309287,-0.1371498478929994,82099.0,-0.25452861378059577,-0.5035001689350374
Country,ES,3,3.166902280662629,4.599188253440137,0.5948987117754909,-0.182939956363791,50348.0,-0.7340669733295853,-1.1394105863601043
Country,FI,3,1.2889183300368885,2.183358026261566,0.7192068963319314,-0.0557463653253054,44113.0,-0.08291159836516981,-0.2338948533839149
Country,FR,3,2.428010515631564,3.6604695908848095,0.7794554971087421,-0.036242738039559,38557.0,-0.38769869410985747,-0.6320566850393323
Country,AT,6,2.583488224656989,3.965957890528681,0.7199473765643292,-0.0899590697785449,159641.0,-0.40811151836140835,-0.6309593056335383
Country,BE,6,3.3632118517727103,5.323250882472043,0.5715675585208572,-0.264129102246866,81631.0,-0.5424897949668863,-0.89017632237268
Country,ES,6,3.639364504105766,5.247856629038432,0.4732742295675769,-0.2163867689059359,49913.0,-1.1149079299294553,-1.6696618992276617
Country,FI,6,1.7134738039101447,2.744893029246863,0.5564922163297287,-0.0884386313911994,43900.0,-0.2071801534611537,-0.4088808023335502
Country,FR,6,3.0901824636107174,4.680854790131002,0.6405497139153271,-0.0920611549239363,38236.0,-0.7272330610257516,-1.061701875342786
Country,AT,12,3.4218196018526466,5.105001873618205,0.5360730755631247,-0.1555014166886081,159413.0,-0.5874455683724924,-0.8039580689666872
Country,BE,12,4.132963897289785,6.3763193870143535,0.3849308985894748,-0.3792773538794288,80695.0,-0.8920237645851756,-1.4275292541433169
Country,ES,12,4.060931293352285,5.819921447068998,0.3539993145448827,-0.3977548933008757,49043.0,-1.2518146642767345,-1.80954883288135
Country,FI,12,2.0812279298190672,3.1752903105088213,0.4074716198179401,-0.1648831154378033,43474.0,-0.39394717380608757,-0.6583269576676347
Country,FR,12,3.7941376722549616,5.711078918737098,0.4673290310327197,-0.1476406197335584,37594.0,-0.8241977004108896,-1.166349132387345
Country,AT,24,4.215123064109688,6.085622450827238,0.3404667991573947,0.0105765608097567,158957.0,-0.4519743072599267,-0.8321062694432433
Country,BE,24,4.7893635719375975,7.267788883033981,0.1977260486118539,-0.3554356874412441,78823.0,-0.9612827892133353,-1.6016413890021095
Country,ES,24,4.354657969202519,6.231229887853859,0.2632707805926352,-0.4029419533992633,47303.0,-0.8015689085853595,-1.3351266726961626
Country,FI,24,2.338071221882631,3.525772591681128,0.2695021091672135,-0.1726711762012419,42622.0,-0.41389604595322904,-0.7161719057455924
Country,FR,24,4.260712023209488,6.401899535983071,0.3298932132515955,-0.0517338957086603,36310.0,-0.6778531103625305,-1.037370627637606
StationArea,rural,1,0.4183019819063081,0.9118368840985022,0.9173526485748312,0.009161291728505,11062.0,-0.0218007173524154,-0.057215819053230255
StationArea,rural-nearcity,1,0.7728355993567623,1.3541459831822455,0.9633490531634844,0.0287231990390605,16840.0,-0.04244178633207385,-0.0849187607908799
StationArea,suburban,1,1.0544565900181535,2.1198831877662268,0.92072587054789,-0.0150997723560076,105923.0,-0.06824849985562298,-0.14975489210495674
StationArea,urban,1,1.3281054791537057,2.337513117439994,0.9050204866832934,-0.013209323473823,242081.0,-0.11427407138805501,-0.23481211780226596
StationArea,rural,3,0.8773974806648751,1.592262433505569,0.7477586504620264,0.0032310215116044,11026.0,-0.05358682708952367,-0.149002237778338
StationArea,rural-nearcity,3,1.6184925581735805,2.650636482822636,0.8595280143627338,-0.0165663368631678,16832.0,-0.16481605904362517,-0.29048396875046123
StationArea,suburban,3,2.025623906690975,3.3921350823943808,0.7951419285989383,-0.1173814740610471,105703.0,-0.22434440034382952,-0.4279153286943984
StationArea,urban,3,2.272898907505549,3.632490653070815,0.7707704933190267,-0.0838683289579036,241311.0,-0.3457660797809812,-0.6195502584551695
StationArea,rural,6,1.2446600284795453,2.053281395909785,0.5813675540904166,-0.0012160660878959,10972.0,-0.08620279699438815,-0.2137273515426843
StationArea,rural-nearcity,6,2.3923317250116827,3.6817889245349926,0.7288341327616148,0.00454447932816,16820.0,-0.29897726196810304,-0.5200990596497874
StationArea,suburban,6,2.7772644573651637,4.406172138679696,0.6529557978814438,-0.2028225000918759,105373.0,-0.44536594730776047,-0.7258919098984764
StationArea,urban,6,2.97913935273371,4.584386991660695,0.6353984153004617,-0.13664608754801,240156.0,-0.6207683602324452,-0.9973633335625722
StationArea,rural,12,1.5472046864796458,2.352253392193816,0.4535158275699138,0.0184030275413319,10864.0,-0.1905283151219741,-0.3748744210947317
StationArea,rural-nearcity,12,3.1415665502007672,4.76487179445937,0.5457296235946723,-0.0334600393020927,16796.0,-0.536081736355555,-0.7660452063027288
StationArea,suburban,12,3.4884726239620503,5.368986879129763,0.4836153943460151,-0.3229621590124726,104713.0,-0.6971931156309323,-1.0665910148881315
StationArea,urban,12,3.684759889211899,5.540457999536063,0.4686694956464289,-0.2246830124335113,237846.0,-0.8032647228089043,-1.204511051517418
StationArea,rural,24,1.7881711963242288,2.674494979670785,0.2991934076988082,0.0138595421720858,10648.0,-0.32559592958674055,-0.600770737900103
StationArea,rural-nearcity,24,3.94481605136198,5.731279440933301,0.3418425062812852,0.264783851907337,16748.0,-0.3070371762472863,-0.716673966078611
StationArea,suburban,24,4.141763794745328,6.233700252870755,0.3004836764370094,-0.2154962557165751,103393.0,-0.6515134525170589,-1.1356051316536009
StationArea,urban,24,4.264300818411117,6.301468088614257,0.3133700291159441,-0.1583660168716585,233226.0,-0.6509354727253767,-1.1260705876547776
