Scope,Group,horizon,MAE,RMSE,R2,Bias,Count,MAE_skill,RMSE_skill
Global,All,1,1.444369912147522,2.454176756271925,0.8898618817329407,0.0364855080842971,606635.0,-0.052371904933061986,-0.18964343330530253
Global,All,3,2.313875198364258,3.640062804466289,0.7578290104866028,0.0939920470118522,601349.0,-0.32169867892959303,-0.6538924928175978
Global,All,6,2.954519271850586,4.4852164406152175,0.6319704055786133,0.1420586705207824,599587.0,-0.6090449660372932,-1.0924750930871614
Global,All,12,3.555102825164795,5.257878341375917,0.4939894080162048,0.177236869931221,597887.0,-0.8275189990601506,-1.412161563096741
Global,All,24,4.189144611358643,6.058940353661564,0.3294020891189575,0.3063814640045166,592961.0,-0.551013994797378,-1.1846717162505058
Country,AT,1,0.95696759223938,1.6680487227196263,0.9504365921020508,-0.0080416109412908,166029.0,0.011608280341458443,-0.029979461366836713
Country,BE,1,1.3222488164901731,2.5121109390787777,0.903099775314331,-0.0251584164798259,126057.0,0.021105669342454503,-0.11010176272513039
Country,ES,1,2.2933294773101807,3.347124197664659,0.7892152070999146,0.136903703212738,142308.0,-0.18002409381723306,-0.35917336870862693
Country,FI,1,0.8352804183959961,1.4716157753779302,0.8673131465911865,0.0201323106884956,79889.0,0.014620386231618099,-0.07043959448673731
Country,FR,1,1.7060102224349976,2.6096989778876774,0.8775784373283386,0.0600861310958862,92352.0,-0.128936503136728,-0.2399878628178227
Country,AT,3,1.8671749830245967,2.9859854462275948,0.8408095240592957,-0.0071673402562737,165990.0,-0.14210273523132244,-0.3033303560184333
Country,BE,3,2.494149923324585,4.036224844137358,0.7502875328063965,0.0094077000394463,125452.0,-0.18096147545741914,-0.4901404393453479
Country,ES,3,3.075784206390381,4.474544582955176,0.6225655674934387,0.2521157562732696,139872.0,-0.711263951925794,-1.1663703313732787
Country,FI,3,1.3810588121414185,2.220157230754719,0.6993317604064941,0.059365376830101,79028.0,-0.0890382659002884,-0.29507389372340764
Country,FR,3,2.519141674041748,3.7122949305966246,0.7531402111053467,0.1821404844522476,91007.0,-0.4465730511991679,-0.6988381790872893
Country,AT,6,2.604632377624512,3.95540712848412,0.7200291156768799,-0.0057165068574249,165969.0,-0.37861888057551285,-0.6529231512235412
Country,BE,6,3.3424296379089355,5.108594175631291,0.5998283624649048,0.0915035456418991,125296.0,-0.5118441024738383,-1.0059086982539256
Country,ES,6,3.5562853813171387,5.145459530904862,0.5004065036773682,0.2349279373884201,138989.0,-1.1159620627251954,-1.7550142209045037
Country,FI,6,1.7781875133514404,2.737626066745282,0.5435465574264526,0.1067435070872306,78684.0,-0.22074085906582352,-0.5346672396291523
Country,FR,6,3.1573517322540283,4.609282308390049,0.6190518140792847,0.3707581162452698,90649.0,-0.7250937442542611,-1.1278912513045745
Country,AT,12,3.3919849395751958,4.948251920351342,0.5611796379089355,-0.0192943401634693,165918.0,-0.621841488540499,-0.9976502038843442
Country,BE,12,4.089556694030762,6.098484801671699,0.4297578930854797,0.1212621107697486,125090.0,-0.851488948706467,-1.5483580237731909
Country,ES,12,3.990980863571167,5.701277258468465,0.387407124042511,0.2608723640441894,138381.0,-1.2481054271768404,-1.9380711920813498
Country,FI,12,2.124009609222412,3.177332950645912,0.3839403986930847,0.1188954934477806,78314.0,-0.38672233998564787,-0.765625327610481
