Scope,Group,horizon,MAE,RMSE,R2,Bias,Count,MAE_skill,RMSE_skill
Global,All,1,1.2553399898632152,2.302558191218636,0.9062341175431592,0.0759790097556148,375906.0,-0.03937374826174178,-0.11263215397551773
Global,All,3,2.311565179909313,3.645109550035559,0.7644901538044517,0.1790932734228691,374872.0,-0.11599076005926312,-0.38361288817157124
Global,All,6,3.047377172125048,4.58162571056151,0.627841235986748,0.2866219643819842,373321.0,-0.33841605790701523,-0.7497132377148423
Global,All,12,3.6701732057565226,5.369048202218605,0.4893800396328972,0.3556891519847807,370219.0,-0.6148603295593316,-1.153855424828433
Global,All,24,4.214486925919497,6.052247110763841,0.3505796474395073,0.4429060140132156,364015.0,-0.5536397828026711,-1.2277428501646872
Country,AT,1,0.9137030343082284,1.627565400810822,0.9528337660124496,0.0413675002082133,159831.0,-0.035178024470105984,-0.07426588889065777
Country,BE,1,1.2848121630375324,2.691440324516165,0.891823456972194,0.0351055764617275,82411.0,-0.030120209461284464,-0.04139679031889498
Country,ES,1,2.510786588260689,3.574399240733108,0.7553876760632734,0.2322089825663612,50638.0,-0.09887414083603696,-0.29449771827862126
Country,FI,1,0.7411306868624825,1.4395638157260042,0.8780664973797488,0.1311411541928584,44255.0,0.025648545002805667,-0.044106114684861586
Country,FR,1,1.5483005231093674,2.4563401344610774,0.9004527571415026,0.038529334183473,38771.0,-0.07284672612330678,-0.12799348833534285
Country,AT,3,1.9538617468670672,3.110017096395738,0.8277828969840166,0.0929012580268813,159755.0,-0.06244499045758678,-0.173121272593741
Country,BE,3,2.6545591654052654,4.206248859597146,0.7333240423179836,0.1013905811100594,82099.0,-0.05461919090845324,-0.39236014325012825
Country,ES,3,3.4308801509213724,4.818817754761776,0.5552845094800327,0.4597701224027573,50348.0,-0.47008910307084184,-0.9197810850384656
Country,FI,3,1.4371112476715968,2.291327922350125,0.6907490651495112,0.3046015932883453,44113.0,0.06528131926953851,-0.1259249572953558
Country,FR,3,2.602172978304389,3.886514729071533,0.7513758749982498,0.1915644783690593,38557.0,-0.2135362314370326,-0.4060115468526089
Country,AT,6,2.7238001796058007,4.107175326479752,0.6996484119120872,0.181274929941096,159641.0,-0.2677995634125967,-0.4897418696824669
Country,BE,6,3.5628708834014904,5.357022460821477,0.5661142223295812,0.1542770611097568,81631.0,-0.34283076333810625,-0.8564047440232461
Country,ES,6,3.990576894444652,5.509821737584183,0.4193749854929982,0.605739817681307,49913.0,-0.7636955395905693,-1.4076967906819107
Country,FI,6,1.9275273949897933,2.8680211518919045,0.5158107973261474,0.500225145465812,43900.0,0.006873437618494904,-0.2857526796885086
Country,FR,6,3.352308780914079,4.917289600883305,0.6033202136861774,0.3471890650955494,38236.0,-0.4651067437223899,-0.8252670645904825
Country,AT,12,3.484228089467556,5.05079991911445,0.5458721923756812,0.2448167357264783,159413.0,-0.525037080757583,-0.8581600234704423
Country,BE,12,4.269408048354279,6.3060994600074265,0.3984033371336313,0.1570845336664766,80695.0,-0.7555796135206814,-1.497749181150244
Country,ES,12,4.317848241200804,5.916834894958219,0.3323057491175548,0.7123439100675164,49043.0,-0.9948977164282153,-1.7126353849921285
Country,FI,12,2.310477677674044,3.308641086644394,0.3566584512827987,0.6212305479161929,43474.0,-0.1646974259511107,-0.5249761815320619
Country,FR,12,3.899845223209064,5.658290970489727,0.4771305598748282,0.4797870990190552,37594.0,-0.718490149456787,-1.2191370806347157
Country,AT,24,4.192922485957395,5.9099658672657736,0.3779911024826885,0.3247313910329735,158957.0,-0.4741748854122205,-1.0077628530047074
Country,BE,24,4.846669680219272,7.050202666974798,0.2450446119938766,0.3136891174281035,78823.0,-0.9039766809316605,-1.8192276050612932
Country,ES,24,4.632696023542484,6.300716845152151,0.2467480323689008,0.7487388498631302,47303.0,-0.5235308542453945,-1.26563971539787
Country,FI,24,2.5642305063460986,3.6117461389386354,0.2334423734114831,0.6080825379317638,42622.0,-0.1877367614897616,-0.630198358488085
Country,FR,24,4.328834532944609,6.275498704799478,0.3560935180920631,0.6484411984784805,36310.0,-0.6097306006274099,-1.1637714588211985
StationArea,rural,1,0.4660902370765621,0.9579606626880912,0.9087800183560268,0.1155717267755984,11062.0,0.025987537817838635,-0.011092040463641206
StationArea,rural-nearcity,1,0.8015208581669149,1.4087868334111049,0.9603315898274808,0.0487961422989091,16840.0,-0.013756527521921247,-0.03027791056202056
StationArea,suburban,1,1.0969639291973834,2.2119927376580595,0.913687238167142,0.05198447475706,105923.0,-0.025741160676393093,-0.05764534221312401
StationArea,urban,1,1.3922721010863124,2.4314099033531096,0.8972366649893977,0.0865595922174676,242081.0,-0.050107449455448316,-0.1409153318891505
StationArea,rural,3,0.993976394577762,1.664945308504526,0.724204657830946,0.2148243097775177,11026.0,0.06299208682336321,-0.076319362779381
StationArea,rural-nearcity,3,1.7603483977186218,2.8335623455744368,0.8394704735943885,0.1276850858878886,16832.0,-0.022960219498583845,-0.10755810599866056
StationArea,suburban,3,2.18201806514082,3.5017953837518814,0.781682608054558,0.1208447801537917,105703.0,-0.06795024189398458,-0.3182550273368978
StationArea,urban,3,2.466963539276576,3.8187256796855897,0.7466631108880956,0.2065614480595982,241311.0,-0.1517014480099541,-0.4333152318403948
StationArea,rural,6,1.3598234712784107,2.123075294949731,0.5524240586420706,0.3392590701143346,10972.0,0.028960645804477325,-0.14393345250273848
StationArea,rural-nearcity,6,2.4741075082395336,3.781551911185539,0.713939837164274,0.2890383529719601,16820.0,-0.21720147874025209,-0.42033607299924114
StationArea,suburban,6,2.9386400894366744,4.463365840457859,0.6438878070558498,0.2101288968549559,105373.0,-0.28399031523624974,-0.668698208120313
StationArea,urban,6,3.2123373961726083,4.762599988062348,0.6065004654889425,0.3176106801515123,240156.0,-0.3875703167935467,-0.8191503371609192
StationArea,rural,12,1.6729379209949995,2.4946305939262534,0.3853585153718131,0.4417173507930184,10864.0,-0.06479508060662043,-0.23249721936229406
StationArea,rural-nearcity,12,3.204437648964138,4.712977877648292,0.5555706010179893,0.4116893831767977,16796.0,-0.4732106375921843,-0.8179391231138062
StationArea,suburban,12,3.6066582103237095,5.3246463652071805,0.4921094404890211,0.2586784942292457,104713.0,-0.5790075292692731,-1.1109315288107142
StationArea,urban,12,3.822251879613935,5.525872781143232,0.4714632602467935,0.3905145716706345,237846.0,-0.6657727324068681,-1.2190962699102483
StationArea,rural,24,1.9386778966973763,2.797933874543862,0.2330103621643366,0.443568101619784,10648.0,-0.17508922921359305,-0.4773318430270259
StationArea,rural-nearcity,24,3.8441785523111047,5.469613647100073,0.4005679444400555,0.567913203865008,16748.0,-0.4076746752981615,-0.9783397599118393
StationArea,suburban,24,4.200514130347281,6.054461467070353,0.3401320096641477,0.3391219285287682,103393.0,-0.5927631169151066,-1.3148439174540032
StationArea,urban,24,4.351175924731587,6.197967692035191,0.3357403218879072,0.4799082248560072,233226.0,-0.5640603664049069,-1.2295709842338436
